"sp","ssp","habitat","big_habitat","connect","time_periods"
"Nephelomys.childi","ssp585",1,1,1,"1970-2000"
"Nephelomys.childi","ssp585",1,1,1,"2021-2040"
"Nephelomys.childi","ssp585",1,1,1,"2041-2060"
"Nephelomys.childi","ssp585",1,1,1,"2061-2080"
"Nephelomys.childi","ssp585",1,1,1,"2081-2100"
"Noctilio.albiventris","ssp585",1,1,1,"1970-2000"
"Noctilio.albiventris","ssp585",1,1,1,"2021-2040"
"Noctilio.albiventris","ssp585",1,1,1,"2041-2060"
"Noctilio.albiventris","ssp585",1,1,1,"2061-2080"
"Noctilio.albiventris","ssp585",1,1,1,"2081-2100"
"Noctilio.leporinus","ssp585",1,1,1,"1970-2000"
"Noctilio.leporinus","ssp585",1,1,1,"2021-2040"
"Noctilio.leporinus","ssp585",1,1,1,"2041-2060"
"Noctilio.leporinus","ssp585",1,1,1,"2061-2080"
"Noctilio.leporinus","ssp585",1,1,1,"2081-2100"
"Odocoileus.cariacou","ssp585",1,1,1,"1970-2000"
"Odocoileus.cariacou","ssp585",1,1,1,"2021-2040"
"Odocoileus.cariacou","ssp585",1,1,1,"2041-2060"
"Odocoileus.cariacou","ssp585",1,1,1,"2061-2080"
"Odocoileus.cariacou","ssp585",1,1,1,"2081-2100"
"Odocoileus.goudotii","ssp585",1,1,1,"1970-2000"
"Odocoileus.goudotii","ssp585",1,1,1,"2021-2040"
"Odocoileus.goudotii","ssp585",1,1,1,"2041-2060"
"Odocoileus.goudotii","ssp585",1,1,1,"2061-2080"
"Odocoileus.goudotii","ssp585",1,1,1,"2081-2100"
"Odocoileus.virginianus","ssp585",1,1,1,"1970-2000"
"Odocoileus.virginianus","ssp585",1,1,1,"2021-2040"
"Odocoileus.virginianus","ssp585",1,1,1,"2041-2060"
"Odocoileus.virginianus","ssp585",1,1,1,"2061-2080"
"Odocoileus.virginianus","ssp585",1,1,1,"2081-2100"
"Oecomys.bicolor","ssp585",1,1,1,"1970-2000"
"Oecomys.bicolor","ssp585",1,1,1,"2021-2040"
"Oecomys.bicolor","ssp585",1,1,1,"2041-2060"
"Oecomys.bicolor","ssp585",1,1,1,"2061-2080"
"Oecomys.bicolor","ssp585",1,1,1,"2081-2100"
"Oecomys.trinitatis","ssp585",1,1,1,"1970-2000"
"Oecomys.trinitatis","ssp585",1,1,1,"2021-2040"
"Oecomys.trinitatis","ssp585",1,1,1,"2041-2060"
"Oecomys.trinitatis","ssp585",1,1,1,"2061-2080"
"Oecomys.trinitatis","ssp585",1,1,1,"2081-2100"
"Olallamys.albicauda","ssp585",1,1,1,"1970-2000"
"Olallamys.albicauda","ssp585",1,1,1,"2021-2040"
"Olallamys.albicauda","ssp585",1,1,1,"2041-2060"
"Olallamys.albicauda","ssp585",1,1,1,"2061-2080"
"Olallamys.albicauda","ssp585",1,1,1,"2081-2100"
"Olallamys.albicaudus","ssp585",1,1,1,"1970-2000"
"Olallamys.albicaudus","ssp585",1,1,1,"2021-2040"
"Olallamys.albicaudus","ssp585",1,1,1,"2041-2060"
"Olallamys.albicaudus","ssp585",1,1,1,"2061-2080"
"Olallamys.albicaudus","ssp585",1,1,1,"2081-2100"
"Oligoryzomys.destructor","ssp585",1,1,1,"1970-2000"
"Oligoryzomys.destructor","ssp585",1,1,1,"2021-2040"
"Oligoryzomys.destructor","ssp585",1,1,1,"2041-2060"
"Oligoryzomys.destructor","ssp585",1,1,1,"2061-2080"
"Oligoryzomys.destructor","ssp585",1,1,1,"2081-2100"
"Oligoryzomys.fulvescens","ssp585",1,1,1,"1970-2000"
"Oligoryzomys.fulvescens","ssp585",1,1,1,"2021-2040"
"Oligoryzomys.fulvescens","ssp585",1,1,1,"2041-2060"
"Oligoryzomys.fulvescens","ssp585",1,1,1,"2061-2080"
"Oligoryzomys.fulvescens","ssp585",1,1,1,"2081-2100"
"Ozotoceros.bezoarticus","ssp585",1,1,1,"1970-2000"
"Ozotoceros.bezoarticus","ssp585",1,1,1,"2021-2040"
"Ozotoceros.bezoarticus","ssp585",1,1,1,"2041-2060"
"Panthera.onca","ssp585",1,1,1,"1970-2000"
"Panthera.onca","ssp585",1,1,1,"2021-2040"
"Panthera.onca","ssp585",1,1,1,"2041-2060"
"Panthera.onca","ssp585",1,1,1,"2061-2080"
"Panthera.onca","ssp585",1,1,1,"2081-2100"
"Pecari.tajacu","ssp585",1,1,1,"1970-2000"
"Pecari.tajacu","ssp585",1,1,1,"2021-2040"
"Pecari.tajacu","ssp585",1,1,1,"2041-2060"
"Pecari.tajacu","ssp585",1,1,1,"2061-2080"
"Pecari.tajacu","ssp585",1,1,1,"2081-2100"
"Peropteryx.macrotis","ssp585",1,1,1,"1970-2000"
"Peropteryx.macrotis","ssp585",1,1,1,"2021-2040"
"Peropteryx.macrotis","ssp585",1,1,1,"2041-2060"
"Peropteryx.macrotis","ssp585",1,1,1,"2061-2080"
"Peropteryx.macrotis","ssp585",1,1,1,"2081-2100"
"Philander.andersoni","ssp585",1,1,1,"1970-2000"
"Philander.andersoni","ssp585",1,1,1,"2021-2040"
"Philander.andersoni","ssp585",1,1,1,"2041-2060"
"Philander.andersoni","ssp585",1,1,1,"2061-2080"
"Philander.andersoni","ssp585",1,1,1,"2081-2100"
"Philander.melanurus","ssp585",1,1,1,"1970-2000"
"Philander.melanurus","ssp585",1,1,1,"2021-2040"
"Philander.melanurus","ssp585",1,1,1,"2041-2060"
"Philander.melanurus","ssp585",1,1,1,"2061-2080"
"Philander.melanurus","ssp585",1,1,1,"2081-2100"
"Philander.opossum","ssp585",1,1,1,"1970-2000"
"Philander.opossum","ssp585",1,1,1,"2021-2040"
"Philander.opossum","ssp585",1,1,1,"2041-2060"
"Philander.opossum","ssp585",1,1,1,"2061-2080"
"Philander.opossum","ssp585",1,1,1,"2081-2100"
"Phylloderma.stenops","ssp585",1,1,1,"1970-2000"
"Phylloderma.stenops","ssp585",1,1,1,"2021-2040"
"Phylloderma.stenops","ssp585",1,1,1,"2041-2060"
"Phylloderma.stenops","ssp585",1,1,1,"2061-2080"
"Phylloderma.stenops","ssp585",1,1,1,"2081-2100"
"Phyllostomus.discolor","ssp585",1,1,1,"1970-2000"
"Phyllostomus.discolor","ssp585",1,1,1,"2021-2040"
"Phyllostomus.discolor","ssp585",1,1,1,"2041-2060"
"Phyllostomus.discolor","ssp585",1,1,1,"2061-2080"
"Phyllostomus.discolor","ssp585",1,1,1,"2081-2100"
"Phyllostomus.elongatus","ssp585",1,1,1,"1970-2000"
"Phyllostomus.elongatus","ssp585",1,1,1,"2021-2040"
"Phyllostomus.elongatus","ssp585",1,1,1,"2041-2060"
"Phyllostomus.elongatus","ssp585",1,1,1,"2061-2080"
"Phyllostomus.elongatus","ssp585",1,1,1,"2081-2100"
"Phyllostomus.hastatus","ssp585",1,1,1,"1970-2000"
"Phyllostomus.hastatus","ssp585",1,1,1,"2021-2040"
"Phyllostomus.hastatus","ssp585",1,1,1,"2041-2060"
"Phyllostomus.hastatus","ssp585",1,1,1,"2061-2080"
"Phyllostomus.hastatus","ssp585",1,1,1,"2081-2100"
"Pithecia.hirsuta","ssp585",1,1,1,"1970-2000"
"Pithecia.hirsuta","ssp585",1,1,1,"2021-2040"
"Pithecia.milleri","ssp585",1,1,1,"1970-2000"
"Pithecia.milleri","ssp585",1,1,1,"2021-2040"
"Pithecia.milleri","ssp585",1,1,1,"2041-2060"
"Pithecia.milleri","ssp585",1,1,1,"2061-2080"
"Pithecia.milleri","ssp585",1,1,1,"2081-2100"
"Pithecia.monachus","ssp585",1,1,1,"1970-2000"
"Pithecia.monachus","ssp585",1,1,1,"2021-2040"
"Pithecia.monachus","ssp585",1,1,1,"2041-2060"
"Pithecia.monachus","ssp585",1,1,1,"2061-2080"
"Pithecia.monachus","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.brachycephalus","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.brachycephalus","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.brachycephalus","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.brachycephalus","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.brachycephalus","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.dorsalis","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.dorsalis","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.dorsalis","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.dorsalis","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.dorsalis","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.helleri","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.helleri","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.helleri","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.helleri","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.helleri","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.infuscus","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.infuscus","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.infuscus","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.infuscus","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.infuscus","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.lineatus","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.lineatus","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.lineatus","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.lineatus","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.lineatus","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.umbratus","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.umbratus","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.umbratus","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.umbratus","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.umbratus","ssp585",1,1,1,"2081-2100"
"Platyrrhinus.vittatus","ssp585",1,1,1,"1970-2000"
"Platyrrhinus.vittatus","ssp585",1,1,1,"2021-2040"
"Platyrrhinus.vittatus","ssp585",1,1,1,"2041-2060"
"Platyrrhinus.vittatus","ssp585",1,1,1,"2061-2080"
"Platyrrhinus.vittatus","ssp585",1,1,1,"2081-2100"
"Plecturocebus.caquetensis","ssp585",1,1,1,"1970-2000"
"Plecturocebus.caquetensis","ssp585",1,1,1,"2021-2040"
"Plecturocebus.caquetensis","ssp585",1,1,1,"2041-2060"
"Plecturocebus.caquetensis","ssp585",1,1,1,"2061-2080"
"Plecturocebus.caquetensis","ssp585",1,1,1,"2081-2100"
"Plecturocebus.ornatus","ssp585",1,1,1,"1970-2000"
"Plecturocebus.ornatus","ssp585",1,1,1,"2021-2040"
"Plecturocebus.ornatus","ssp585",1,1,1,"2041-2060"
"Plecturocebus.ornatus","ssp585",1,1,1,"2061-2080"
"Plecturocebus.ornatus","ssp585",1,1,1,"2081-2100"
"Potos.flavus","ssp585",1,1,1,"1970-2000"
"Potos.flavus","ssp585",1,1,1,"2021-2040"
"Potos.flavus","ssp585",1,1,1,"2041-2060"
"Potos.flavus","ssp585",1,1,1,"2061-2080"
"Potos.flavus","ssp585",1,1,1,"2081-2100"
"Priodontes.maximus","ssp585",1,1,1,"1970-2000"
"Priodontes.maximus","ssp585",1,1,1,"2021-2040"
"Priodontes.maximus","ssp585",1,1,1,"2041-2060"
"Priodontes.maximus","ssp585",1,1,1,"2061-2080"
"Priodontes.maximus","ssp585",1,1,1,"2081-2100"
"Procyon.cancrivorus","ssp585",1,1,1,"1970-2000"
"Procyon.cancrivorus","ssp585",1,1,1,"2021-2040"
"Procyon.cancrivorus","ssp585",1,1,1,"2041-2060"
"Procyon.cancrivorus","ssp585",1,1,1,"2061-2080"
"Procyon.cancrivorus","ssp585",1,1,1,"2081-2100"
"Procyon.lotor","ssp585",1,1,1,"1970-2000"
"Procyon.lotor","ssp585",1,1,1,"2021-2040"
"Procyon.lotor","ssp585",1,1,1,"2041-2060"
"Procyon.lotor","ssp585",1,1,1,"2061-2080"
"Procyon.lotor","ssp585",1,1,1,"2081-2100"
"Proechimys.brevicauda","ssp585",1,1,1,"1970-2000"
"Proechimys.brevicauda","ssp585",1,1,1,"2021-2040"
"Proechimys.brevicauda","ssp585",1,1,1,"2041-2060"
"Proechimys.brevicauda","ssp585",1,1,1,"2061-2080"
"Proechimys.brevicauda","ssp585",1,1,1,"2081-2100"
"Proechimys.chrysaeolus","ssp585",1,1,1,"1970-2000"
"Proechimys.chrysaeolus","ssp585",1,1,1,"2021-2040"
"Proechimys.chrysaeolus","ssp585",1,1,1,"2041-2060"
"Proechimys.chrysaeolus","ssp585",1,1,1,"2061-2080"
"Proechimys.chrysaeolus","ssp585",1,1,1,"2081-2100"
"Proechimys.oconnelli","ssp585",1,1,1,"1970-2000"
"Proechimys.oconnelli","ssp585",1,1,1,"2021-2040"
"Proechimys.oconnelli","ssp585",1,1,1,"2041-2060"
"Proechimys.oconnelli","ssp585",1,1,1,"2061-2080"
"Proechimys.oconnelli","ssp585",1,1,1,"2081-2100"
"Proechimys.quadruplicatus","ssp585",1,1,1,"1970-2000"
"Proechimys.quadruplicatus","ssp585",1,1,1,"2021-2040"
"Proechimys.quadruplicatus","ssp585",1,1,1,"2041-2060"
"Proechimys.quadruplicatus","ssp585",1,1,1,"2061-2080"
"Proechimys.quadruplicatus","ssp585",1,1,1,"2081-2100"
"Proechimys.semispinosus","ssp585",1,1,1,"1970-2000"
"Proechimys.semispinosus","ssp585",1,1,1,"2021-2040"
"Proechimys.semispinosus","ssp585",1,1,1,"2041-2060"
"Proechimys.semispinosus","ssp585",1,1,1,"2061-2080"
"Proechimys.semispinosus","ssp585",1,1,1,"2081-2100"
"Proechimys.simonsi","ssp585",1,1,1,"1970-2000"
"Proechimys.simonsi","ssp585",1,1,1,"2021-2040"
"Proechimys.simonsi","ssp585",1,1,1,"2041-2060"
"Proechimys.simonsi","ssp585",1,1,1,"2061-2080"
"Proechimys.simonsi","ssp585",1,1,1,"2081-2100"
"Pteronotus.davyi","ssp585",1,1,1,"1970-2000"
"Pteronotus.davyi","ssp585",1,1,1,"2021-2040"
"Pteronotus.gymnonotus","ssp585",1,1,1,"1970-2000"
"Pteronotus.gymnonotus","ssp585",1,1,1,"2021-2040"
"Pteronotus.gymnonotus","ssp585",1,1,1,"2041-2060"
"Pteronotus.gymnonotus","ssp585",1,1,1,"2061-2080"
"Pteronotus.gymnonotus","ssp585",1,1,1,"2081-2100"
"Pteronotus.parnellii","ssp585",1,1,1,"1970-2000"
"Pteronotus.parnellii","ssp585",1,1,1,"2021-2040"
"Pteronotus.parnellii","ssp585",1,1,1,"2041-2060"
"Pteronotus.parnellii","ssp585",1,1,1,"2061-2080"
"Pteronotus.parnellii","ssp585",1,1,1,"2081-2100"
"Pteronura.brasiliensis","ssp585",1,1,1,"1970-2000"
"Pteronura.brasiliensis","ssp585",1,1,1,"2021-2040"
"Pteronura.brasiliensis","ssp585",1,1,1,"2041-2060"
"Pteronura.brasiliensis","ssp585",1,1,1,"2061-2080"
"Pteronura.brasiliensis","ssp585",1,1,1,"2081-2100"
"Pudu.mephistophiles","ssp585",1,1,1,"1970-2000"
"Pudu.mephistophiles","ssp585",1,1,1,"2021-2040"
"Pudu.mephistophiles","ssp585",1,1,1,"2041-2060"
"Pudu.mephistophiles","ssp585",1,1,1,"2061-2080"
"Pudu.mephistophiles","ssp585",1,1,1,"2081-2100"
"Puma.concolor","ssp585",1,1,1,"1970-2000"
"Puma.concolor","ssp585",1,1,1,"2021-2040"
"Puma.concolor","ssp585",1,1,1,"2041-2060"
"Puma.concolor","ssp585",1,1,1,"2061-2080"
"Puma.concolor","ssp585",1,1,1,"2081-2100"
"Puma.yagouaroundi","ssp585",1,1,1,"1970-2000"
"Puma.yagouaroundi","ssp585",1,1,1,"2021-2040"
"Puma.yagouaroundi","ssp585",1,1,1,"2041-2060"
"Puma.yagouaroundi","ssp585",1,1,1,"2061-2080"
"Puma.yagouaroundi","ssp585",1,1,1,"2081-2100"
"Rattus.norvegicus","ssp585",1,1,1,"1970-2000"
"Rattus.norvegicus","ssp585",1,1,1,"2021-2040"
"Rattus.norvegicus","ssp585",1,1,1,"2041-2060"
"Rattus.norvegicus","ssp585",1,1,1,"2061-2080"
"Rattus.norvegicus","ssp585",1,1,1,"2081-2100"
"Rattus.rattus","ssp585",1,1,1,"1970-2000"
"Rattus.rattus","ssp585",1,1,1,"2021-2040"
"Rattus.rattus","ssp585",1,1,1,"2041-2060"
"Rattus.rattus","ssp585",1,1,1,"2061-2080"
"Rattus.rattus","ssp585",1,1,1,"2081-2100"
"Reithrodontomys.mexicanus","ssp585",1,1,1,"1970-2000"
"Reithrodontomys.mexicanus","ssp585",1,1,1,"2021-2040"
"Reithrodontomys.mexicanus","ssp585",1,1,1,"2041-2060"
"Reithrodontomys.mexicanus","ssp585",1,1,1,"2061-2080"
"Reithrodontomys.mexicanus","ssp585",1,1,1,"2081-2100"
"Rhinophylla.fischerae","ssp585",1,1,1,"1970-2000"
"Rhinophylla.fischerae","ssp585",1,1,1,"2021-2040"
"Rhinophylla.fischerae","ssp585",1,1,1,"2041-2060"
"Rhinophylla.pumilio","ssp585",1,1,1,"1970-2000"
"Rhinophylla.pumilio","ssp585",1,1,1,"2021-2040"
"Rhinophylla.pumilio","ssp585",1,1,1,"2041-2060"
"Rhinophylla.pumilio","ssp585",1,1,1,"2061-2080"
"Rhinophylla.pumilio","ssp585",1,1,1,"2081-2100"
"Rhipidomys.fulviventer","ssp585",1,1,1,"1970-2000"
"Rhipidomys.fulviventer","ssp585",1,1,1,"2021-2040"
"Rhipidomys.fulviventer","ssp585",1,1,1,"2041-2060"
"Rhipidomys.fulviventer","ssp585",1,1,1,"2061-2080"
"Rhipidomys.fulviventer","ssp585",1,1,1,"2081-2100"
"Rhogeessa.io","ssp585",1,1,1,"1970-2000"
"Rhogeessa.io","ssp585",1,1,1,"2021-2040"
"Rhogeessa.io","ssp585",1,1,1,"2041-2060"
"Rhogeessa.io","ssp585",1,1,1,"2061-2080"
"Rhogeessa.io","ssp585",1,1,1,"2081-2100"
"Rhynchonycteris.naso","ssp585",1,1,1,"1970-2000"
"Rhynchonycteris.naso","ssp585",1,1,1,"2021-2040"
"Rhynchonycteris.naso","ssp585",1,1,1,"2041-2060"
"Rhynchonycteris.naso","ssp585",1,1,1,"2061-2080"
"Rhynchonycteris.naso","ssp585",1,1,1,"2081-2100"
"Saccopteryx.bilineata","ssp585",1,1,1,"1970-2000"
"Saccopteryx.bilineata","ssp585",1,1,1,"2021-2040"
"Saccopteryx.bilineata","ssp585",1,1,1,"2041-2060"
"Saccopteryx.bilineata","ssp585",1,1,1,"2061-2080"
"Saccopteryx.bilineata","ssp585",1,1,1,"2081-2100"
"Saccopteryx.canescens","ssp585",1,1,1,"1970-2000"
"Saccopteryx.canescens","ssp585",1,1,1,"2021-2040"
"Saccopteryx.canescens","ssp585",1,1,1,"2041-2060"
"Saccopteryx.canescens","ssp585",1,1,1,"2061-2080"
"Saccopteryx.canescens","ssp585",1,1,1,"2081-2100"
"Saccopteryx.leptura","ssp585",1,1,1,"1970-2000"
"Saccopteryx.leptura","ssp585",1,1,1,"2021-2040"
"Saccopteryx.leptura","ssp585",1,1,1,"2041-2060"
"Saccopteryx.leptura","ssp585",1,1,1,"2061-2080"
"Saccopteryx.leptura","ssp585",1,1,1,"2081-2100"
"Saguinus.geoffroyi","ssp585",1,1,1,"1970-2000"
"Saguinus.geoffroyi","ssp585",1,1,1,"2021-2040"
"Saguinus.geoffroyi","ssp585",1,1,1,"2041-2060"
"Saguinus.geoffroyi","ssp585",1,1,1,"2061-2080"
"Saguinus.geoffroyi","ssp585",1,1,1,"2081-2100"
"Saguinus.inustus","ssp585",1,1,1,"1970-2000"
"Saguinus.inustus","ssp585",1,1,1,"2021-2040"
"Saguinus.inustus","ssp585",1,1,1,"2041-2060"
"Saguinus.inustus","ssp585",1,1,1,"2061-2080"
"Saguinus.inustus","ssp585",1,1,1,"2081-2100"
"Saguinus.leucopus","ssp585",1,1,1,"1970-2000"
"Saguinus.leucopus","ssp585",1,1,1,"2021-2040"
"Saguinus.leucopus","ssp585",1,1,1,"2041-2060"
"Saguinus.leucopus","ssp585",1,1,1,"2061-2080"
"Saguinus.leucopus","ssp585",1,1,1,"2081-2100"
"Saguinus.oedipus","ssp585",1,1,1,"1970-2000"
"Saguinus.oedipus","ssp585",1,1,1,"2021-2040"
"Saguinus.oedipus","ssp585",1,1,1,"2041-2060"
"Saguinus.oedipus","ssp585",1,1,1,"2061-2080"
"Saguinus.oedipus","ssp585",1,1,1,"2081-2100"
"Saimiri.cassiquiarensis","ssp585",1,1,1,"1970-2000"
"Saimiri.cassiquiarensis","ssp585",1,1,1,"2021-2040"
"Saimiri.cassiquiarensis","ssp585",1,1,1,"2041-2060"
"Saimiri.cassiquiarensis","ssp585",1,1,1,"2061-2080"
"Saimiri.cassiquiarensis","ssp585",1,1,1,"2081-2100"
"Saimiri.macrodon","ssp585",1,1,1,"1970-2000"
"Saimiri.macrodon","ssp585",1,1,1,"2021-2040"
"Saimiri.macrodon","ssp585",1,1,1,"2041-2060"
"Saimiri.macrodon","ssp585",1,1,1,"2061-2080"
"Saimiri.macrodon","ssp585",1,1,1,"2081-2100"
"Saimiri.sciureus","ssp585",1,1,1,"1970-2000"
"Saimiri.sciureus","ssp585",1,1,1,"2021-2040"
"Saimiri.sciureus","ssp585",1,1,1,"2041-2060"
"Saimiri.sciureus","ssp585",1,1,1,"2061-2080"
"Saimiri.sciureus","ssp585",1,1,1,"2081-2100"
"Sapajus.apella","ssp585",1,1,1,"1970-2000"
"Sapajus.apella","ssp585",1,1,1,"2021-2040"
"Sapajus.apella","ssp585",1,1,1,"2041-2060"
"Sapajus.apella","ssp585",1,1,1,"2061-2080"
"Sapajus.apella","ssp585",1,1,1,"2081-2100"
"Sciurus.granatensis","ssp585",1,1,1,"1970-2000"
"Sciurus.granatensis","ssp585",1,1,1,"2021-2040"
"Sciurus.granatensis","ssp585",1,1,1,"2041-2060"
"Sciurus.granatensis","ssp585",1,1,1,"2061-2080"
"Sciurus.granatensis","ssp585",1,1,1,"2081-2100"
"Sciurus.ignitus","ssp585",1,1,1,"1970-2000"
"Sciurus.ignitus","ssp585",1,1,1,"2021-2040"
"Sciurus.ignitus","ssp585",1,1,1,"2041-2060"
"Sciurus.ignitus","ssp585",1,1,1,"2061-2080"
"Sciurus.ignitus","ssp585",1,1,1,"2081-2100"
"Sciurus.igniventris","ssp585",1,1,1,"1970-2000"
"Sciurus.igniventris","ssp585",1,1,1,"2021-2040"
"Sciurus.igniventris","ssp585",1,1,1,"2041-2060"
"Sciurus.igniventris","ssp585",1,1,1,"2061-2080"
"Sciurus.igniventris","ssp585",1,1,1,"2081-2100"
"Sciurus.spadiceus","ssp585",1,1,1,"1970-2000"
"Sciurus.spadiceus","ssp585",1,1,1,"2021-2040"
"Sciurus.spadiceus","ssp585",1,1,1,"2041-2060"
"Sciurus.spadiceus","ssp585",1,1,1,"2061-2080"
"Sciurus.spadiceus","ssp585",1,1,1,"2081-2100"
"Sigmodon.hirsutus","ssp585",1,1,1,"1970-2000"
"Sigmodon.hirsutus","ssp585",1,1,1,"2021-2040"
"Sigmodon.hirsutus","ssp585",1,1,1,"2041-2060"
"Speothos.venaticus","ssp585",1,1,1,"1970-2000"
"Speothos.venaticus","ssp585",1,1,1,"2021-2040"
"Speothos.venaticus","ssp585",1,1,1,"2041-2060"
"Speothos.venaticus","ssp585",1,1,1,"2061-2080"
"Speothos.venaticus","ssp585",1,1,1,"2081-2100"
"Sphaeronycteris.toxophyllum","ssp585",1,1,1,"1970-2000"
"Sphaeronycteris.toxophyllum","ssp585",1,1,1,"2021-2040"
"Sphaeronycteris.toxophyllum","ssp585",1,1,1,"2041-2060"
"Sphaeronycteris.toxophyllum","ssp585",1,1,1,"2061-2080"
"Sphaeronycteris.toxophyllum","ssp585",1,1,1,"2081-2100"
"Sturnira.bidens","ssp585",1,1,1,"1970-2000"
"Sturnira.bidens","ssp585",1,1,1,"2021-2040"
"Sturnira.bidens","ssp585",1,1,1,"2041-2060"
"Sturnira.bidens","ssp585",1,1,1,"2061-2080"
"Sturnira.bidens","ssp585",1,1,1,"2081-2100"
"Sturnira.bogotensis","ssp585",1,1,1,"1970-2000"
"Sturnira.bogotensis","ssp585",1,1,1,"2021-2040"
"Sturnira.bogotensis","ssp585",1,1,1,"2041-2060"
"Sturnira.bogotensis","ssp585",1,1,1,"2061-2080"
"Sturnira.bogotensis","ssp585",1,1,1,"2081-2100"
"Sturnira.erythromos","ssp585",1,1,1,"1970-2000"
"Sturnira.erythromos","ssp585",1,1,1,"2021-2040"
"Sturnira.erythromos","ssp585",1,1,1,"2041-2060"
"Sturnira.erythromos","ssp585",1,1,1,"2061-2080"
"Sturnira.erythromos","ssp585",1,1,1,"2081-2100"
"Sturnira.lilium","ssp585",1,1,1,"1970-2000"
"Sturnira.lilium","ssp585",1,1,1,"2021-2040"
"Sturnira.lilium","ssp585",1,1,1,"2041-2060"
"Sturnira.lilium","ssp585",1,1,1,"2061-2080"
"Sturnira.lilium","ssp585",1,1,1,"2081-2100"
"Sturnira.ludovici","ssp585",1,1,1,"1970-2000"
"Sturnira.ludovici","ssp585",1,1,1,"2021-2040"
"Sturnira.ludovici","ssp585",1,1,1,"2041-2060"
"Sturnira.ludovici","ssp585",1,1,1,"2061-2080"
"Sturnira.ludovici","ssp585",1,1,1,"2081-2100"
"Sturnira.luisi","ssp585",1,1,1,"1970-2000"
"Sturnira.luisi","ssp585",1,1,1,"2021-2040"
"Sturnira.luisi","ssp585",1,1,1,"2041-2060"
"Sturnira.luisi","ssp585",1,1,1,"2061-2080"
"Sturnira.luisi","ssp585",1,1,1,"2081-2100"
"Sturnira.magna","ssp585",1,1,1,"1970-2000"
"Sturnira.magna","ssp585",1,1,1,"2021-2040"
"Sturnira.magna","ssp585",1,1,1,"2041-2060"
"Sturnira.magna","ssp585",1,1,1,"2061-2080"
"Sturnira.magna","ssp585",1,1,1,"2081-2100"
"Sturnira.tildae","ssp585",1,1,1,"1970-2000"
"Sturnira.tildae","ssp585",1,1,1,"2021-2040"
"Sturnira.tildae","ssp585",1,1,1,"2041-2060"
"Sturnira.tildae","ssp585",1,1,1,"2061-2080"
"Sturnira.tildae","ssp585",1,1,1,"2081-2100"
"Sus.scrofa","ssp585",1,1,1,"1970-2000"
"Sus.scrofa","ssp585",1,1,1,"2021-2040"
"Sus.scrofa","ssp585",1,1,1,"2041-2060"
"Sus.scrofa","ssp585",1,1,1,"2061-2080"
"Sus.scrofa","ssp585",1,1,1,"2081-2100"
"Sylvilagus.brasiliensis","ssp585",1,1,1,"1970-2000"
"Sylvilagus.brasiliensis","ssp585",1,1,1,"2021-2040"
"Sylvilagus.brasiliensis","ssp585",1,1,1,"2041-2060"
"Sylvilagus.brasiliensis","ssp585",1,1,1,"2061-2080"
"Sylvilagus.brasiliensis","ssp585",1,1,1,"2081-2100"
"Sylvilagus.floridanus","ssp585",1,1,1,"1970-2000"
"Sylvilagus.floridanus","ssp585",1,1,1,"2021-2040"
"Sylvilagus.floridanus","ssp585",1,1,1,"2041-2060"
"Sylvilagus.floridanus","ssp585",1,1,1,"2061-2080"
"Sylvilagus.floridanus","ssp585",1,1,1,"2081-2100"
"Sylvilagus.salentus","ssp585",1,1,1,"1970-2000"
"Sylvilagus.salentus","ssp585",1,1,1,"2021-2040"
"Sylvilagus.salentus","ssp585",1,1,1,"2041-2060"
"Sylvilagus.salentus","ssp585",1,1,1,"2061-2080"
"Sylvilagus.salentus","ssp585",1,1,1,"2081-2100"
"Syntheosciurus.granatensis","ssp585",1,1,1,"1970-2000"
